condition,count,nc_count
9m_WT_R1,8537.0,203.0
9m_WT_R1,7469.0,105.0
9m_WT_R1,7428.0,110.0
9m_WT_R1,10724.0,268.0
9m_WT_R1,10011.0,224.0
9m_WT_R1,9990.0,319.0
9m_WT_R1,9499.0,206.0
9m_WT_R1,10910.0,284.0
9m_WT_R1,9236.0,194.0
9m_WT_R1,9981.0,361.0
9m_WT_R1,10179.0,289.0
9m_WT_R1,10743.0,274.0
9m_WT_R1,10922.0,375.0
9m_WT_R1,12374.0,569.0
9m_WT_R1,12396.0,529.0
9m_WT_R1,4782.0,75.0
9m_WT_R1,4681.0,54.0
9m_WT_R1,4523.0,35.0
9m_WT_R1,4860.0,37.0
9m_WT_R1,4378.0,52.0
9m_WT_R1,4363.0,45.0
9m_WT_R1,2635.0,29.0
9m_WT_R1,75.0,4.0
9m_WT_R1,1202.0,8.0
9m_WT_R1,4608.0,44.0
9m_WT_R1,5904.0,64.0
9m_WT_R1,6738.0,79.0
9m_WT_R1,10193.0,342.0
9m_WT_R1,12183.0,356.0
9m_WT_R1,11436.0,321.0
9m_WT_R1,9689.0,249.0
9m_WT_R1,10211.0,246.0
9m_WT_R1,10966.0,269.0
9m_WT_R1,7968.0,169.0
9m_WT_R1,10017.0,245.0
9m_WT_R1,9877.0,205.0
9m_WT_R1,10028.0,227.0
9m_WT_R1,9896.0,220.0
9m_WT_R1,9251.0,211.0
9m_WT_R1,10590.0,288.0
9m_WT_R1,11638.0,250.0
9m_WT_R1,9887.0,193.0
9m_WT_R1,4747.0,68.0
9m_WT_R1,8391.0,188.0
9m_WT_R1,10008.0,263.0
9m_WT_R1,9310.0,242.0
9m_WT_R1,8072.0,231.0
9m_WT_R1,9529.0,190.0
9m_WT_R1,10467.0,341.0
9m_WT_R1,10448.0,260.0
9m_WT_R1,9064.0,236.0
9m_WT_R1,7596.0,145.0
9m_WT_R1,9767.0,269.0
9m_WT_R1,9973.0,275.0
9m_WT_R1,9508.0,300.0
9m_WT_R1,10516.0,366.0
9m_WT_R1,13278.0,425.0
9m_WT_R1,10972.0,216.0
9m_WT_R1,10519.0,274.0
9m_WT_R1,10572.0,296.0
9m_WT_R1,13995.0,485.0
9m_WT_R1,14140.0,461.0
9m_WT_R1,13201.0,364.0
9m_WT_R1,11991.0,322.0
9m_WT_R1,10405.0,251.0
9m_WT_R1,13541.0,400.0
9m_WT_R1,12587.0,341.0
9m_WT_R1,10833.0,184.0
9m_WT_R1,11262.0,238.0
9m_WT_R1,10989.0,189.0
9m_WT_R1,8953.0,165.0
9m_WT_R1,11056.0,203.0
9m_WT_R1,11150.0,223.0
9m_WT_R1,7942.0,115.0
9m_WT_R1,11288.0,246.0
9m_WT_R1,10913.0,234.0
9m_WT_R1,7728.0,119.0
9m_WT_R1,12880.0,335.0
9m_WT_R1,9039.0,142.0
9m_WT_R1,8937.0,169.0
9m_WT_R1,11283.0,319.0
9m_WT_R1,8270.0,143.0
9m_WT_R1,8556.0,126.0
9m_WT_R1,9273.0,187.0
9m_WT_R1,10403.0,234.0
9m_WT_R1,12999.0,314.0
9m_WT_R1,9966.0,274.0
9m_WT_R1,15554.0,564.0
9m_WT_R1,12576.0,283.0
9m_WT_R1,12246.0,263.0
9m_WT_R1,10994.0,329.0
9m_WT_R1,15372.0,700.0
9m_WT_R1,11819.0,514.0
9m_WT_R1,10697.0,413.0
9m_WT_R1,8899.0,258.0
9m_WT_R1,6626.0,142.0
9m_WT_R1,5312.0,51.0
9m_WT_R1,3481.0,42.0
9m_WT_R1,5334.0,32.0
9m_WT_R1,5225.0,55.0
9m_WT_R1,4477.0,42.0
9m_WT_R1,1738.0,9.0
9m_WT_R1,661.0,3.0
9m_WT_R1,811.0,10.0
9m_WT_R1,4396.0,34.0
9m_WT_R1,6019.0,94.0
9m_WT_R1,6556.0,79.0
9m_WT_R1,10668.0,360.0
9m_WT_R1,9609.0,193.0
9m_WT_R1,10232.0,313.0
9m_WT_R1,11986.0,363.0
9m_WT_R1,6971.0,123.0
9m_WT_R1,9854.0,217.0
9m_WT_R1,9956.0,207.0
9m_WT_R1,11296.0,236.0
9m_WT_R1,8774.0,166.0
9m_WT_R1,9628.0,209.0
9m_WT_R1,10363.0,235.0
9m_WT_R1,11060.0,220.0
9m_WT_R1,11157.0,264.0
9m_WT_R1,9304.0,221.0
9m_WT_R1,5606.0,73.0
9m_WT_R1,11467.0,255.0
9m_WT_R1,10544.0,257.0
9m_WT_R1,11364.0,291.0
9m_WT_R1,8176.0,174.0
9m_WT_R1,9475.0,255.0
9m_WT_R1,9235.0,217.0
9m_WT_R1,10616.0,175.0
9m_WT_R1,9053.0,188.0
9m_WT_R1,10956.0,331.0
9m_WT_R1,11213.0,292.0
9m_WT_R1,9643.0,227.0
9m_WT_R1,10846.0,302.0
9m_WT_R1,11201.0,294.0
9m_WT_R1,12791.0,341.0
9m_WT_R1,11574.0,269.0
9m_WT_R1,13497.0,493.0
9m_WT_R1,11875.0,374.0
9m_WT_R1,13015.0,361.0
9m_WT_R1,11498.0,289.0
9m_WT_R1,11843.0,265.0
9m_WT_R1,10349.0,283.0
9m_WT_R1,10039.0,220.0
9m_WT_R1,14509.0,387.0
9m_WT_R1,10987.0,261.0
9m_WT_R1,8974.0,147.0
9m_WT_R1,10355.0,226.0
9m_WT_R1,11108.0,243.0
9m_WT_R1,5357.0,66.0
9m_WT_R1,10261.0,188.0
9m_WT_R1,8689.0,182.0
9m_WT_R1,6628.0,61.0
9m_WT_R1,7810.0,126.0
9m_WT_R1,10161.0,233.0
9m_WT_R1,9830.0,237.0
9m_WT_R1,9643.0,196.0
9m_WT_R1,9289.0,230.0
9m_WT_R1,7954.0,120.0
9m_WT_R1,11262.0,389.0
9m_WT_R1,9321.0,192.0
9m_WT_R1,9026.0,273.0
9m_WT_R1,10927.0,343.0
9m_WT_R1,12337.0,380.0
9m_WT_R1,10633.0,303.0
9m_WT_R1,11922.0,334.0
9m_WT_R1,16571.0,564.0
9m_WT_R1,12454.0,363.0
9m_WT_R1,12224.0,418.0
9m_WT_R1,10363.0,276.0
9m_WT_R1,10245.0,241.0
9m_WT_R1,8338.0,140.0
9m_WT_R1,6170.0,54.0
9m_WT_R1,6151.0,64.0
9m_WT_R1,5135.0,40.0
9m_WT_R1,4210.0,53.0
9m_WT_R1,3369.0,35.0
9m_WT_R1,4097.0,33.0
9m_WT_R1,1526.0,15.0
9m_WT_R1,422.0,2.0
9m_WT_R1,130.0,1.0
9m_WT_R1,41.0,0.0
9m_WT_R1,795.0,9.0
9m_WT_R1,3962.0,32.0
9m_WT_R1,5126.0,32.0
9m_WT_R1,6151.0,67.0
9m_WT_R1,6896.0,118.0
9m_WT_R1,8052.0,170.0
9m_WT_R1,7655.0,203.0
9m_WT_R1,9536.0,281.0
9m_WT_R1,10589.0,286.0
9m_WT_R1,10925.0,320.0
9m_WT_R1,10186.0,207.0
9m_WT_R1,11128.0,241.0
9m_WT_R1,10216.0,248.0
9m_WT_R1,9063.0,219.0
9m_WT_R1,9830.0,237.0
9m_WT_R1,10591.0,297.0
9m_WT_R1,7338.0,177.0
9m_WT_R1,7592.0,178.0
9m_WT_R1,9054.0,217.0
9m_WT_R1,9702.0,200.0
9m_WT_R1,9589.0,215.0
9m_WT_R1,7622.0,131.0
9m_WT_R1,7161.0,200.0
9m_WT_R1,6655.0,208.0
9m_WT_R1,9269.0,214.0
9m_WT_R1,8615.0,242.0
9m_WT_R1,9812.0,238.0
9m_WT_R1,10370.0,215.0
9m_WT_R1,10479.0,271.0
9m_WT_R1,9253.0,189.0
9m_WT_R1,9948.0,283.0
9m_WT_R1,10603.0,239.0
9m_WT_R1,11282.0,279.0
9m_WT_R1,10159.0,254.0
9m_WT_R1,11785.0,336.0
9m_WT_R1,11815.0,295.0
9m_WT_R1,11464.0,329.0
9m_WT_R1,12813.0,394.0
9m_WT_R1,10550.0,282.0
9m_WT_R1,9900.0,193.0
9m_WT_R1,11195.0,325.0
9m_WT_R1,10979.0,252.0
9m_WT_R1,10520.0,296.0
9m_WT_R1,10690.0,259.0
9m_WT_R1,11705.0,251.0
9m_WT_R1,5094.0,83.0
9m_WT_R1,8298.0,186.0
9m_WT_R1,10213.0,301.0
9m_WT_R1,6898.0,74.0
9m_WT_R1,6413.0,80.0
9m_WT_R1,6678.0,119.0
9m_WT_R1,6906.0,75.0
9m_WT_R1,6879.0,62.0
9m_WT_R1,6397.0,122.0
9m_WT_R1,5002.0,97.0
9m_WT_R1,1457.0,31.0
9m_WT_R1,7770.0,258.0
9m_WT_R1,10361.0,295.0
9m_WT_R1,10003.0,271.0
9m_WT_R1,9032.0,184.0
9m_WT_R1,9981.0,284.0
9m_WT_R1,7571.0,227.0
9m_WT_R1,8671.0,263.0
9m_WT_R1,7330.0,181.0
9m_WT_R1,5685.0,85.0
9m_WT_R1,5139.0,74.0
9m_WT_R1,5155.0,41.0
9m_WT_R1,5430.0,51.0
9m_WT_R1,3779.0,32.0
9m_WT_R1,3759.0,30.0
9m_WT_R1,3950.0,48.0
9m_WT_R1,3773.0,39.0
9m_WT_R1,3527.0,47.0
9m_WT_R1,1657.0,37.0
9m_WT_R1,51.0,0.0
9m_WT_R1,53.0,1.0
9m_WT_R1,34.0,0.0
9m_WT_R1,61.0,0.0
9m_WT_R1,2136.0,24.0
9m_WT_R1,4351.0,30.0
9m_WT_R1,5402.0,45.0
9m_WT_R1,6573.0,88.0
9m_WT_R1,7564.0,92.0
9m_WT_R1,10036.0,257.0
9m_WT_R1,10308.0,304.0
9m_WT_R1,10400.0,333.0
9m_WT_R1,11202.0,321.0
9m_WT_R1,10881.0,251.0
9m_WT_R1,9007.0,152.0
9m_WT_R1,9223.0,187.0
9m_WT_R1,9217.0,164.0
9m_WT_R1,7932.0,118.0
9m_WT_R1,10179.0,275.0
9m_WT_R1,9229.0,188.0
9m_WT_R1,9204.0,219.0
9m_WT_R1,9464.0,202.0
9m_WT_R1,8886.0,217.0
9m_WT_R1,7440.0,224.0
9m_WT_R1,9505.0,221.0
9m_WT_R1,8026.0,233.0
9m_WT_R1,7930.0,176.0
9m_WT_R1,9103.0,226.0
9m_WT_R1,8917.0,184.0
9m_WT_R1,12373.0,295.0
9m_WT_R1,9318.0,254.0
9m_WT_R1,9685.0,240.0
9m_WT_R1,9996.0,244.0
9m_WT_R1,9603.0,213.0
9m_WT_R1,10098.0,233.0
9m_WT_R1,10672.0,307.0
9m_WT_R1,8904.0,181.0
9m_WT_R1,11917.0,335.0
9m_WT_R1,11361.0,238.0
9m_WT_R1,10161.0,239.0
9m_WT_R1,10385.0,258.0
9m_WT_R1,11639.0,334.0
9m_WT_R1,12880.0,393.0
9m_WT_R1,11368.0,292.0
9m_WT_R1,10457.0,272.0
9m_WT_R1,11919.0,301.0
9m_WT_R1,9440.0,222.0
9m_WT_R1,4132.0,48.0
9m_WT_R1,8474.0,153.0
9m_WT_R1,8703.0,122.0
9m_WT_R1,8874.0,228.0
9m_WT_R1,7846.0,152.0
9m_WT_R1,6768.0,111.0
9m_WT_R1,8182.0,141.0
9m_WT_R1,6866.0,243.0
9m_WT_R1,294.0,3.0
9m_WT_R1,1212.0,19.0
9m_WT_R1,1021.0,39.0
9m_WT_R1,8567.0,263.0
9m_WT_R1,9121.0,359.0
9m_WT_R1,8792.0,191.0
9m_WT_R1,10278.0,349.0
9m_WT_R1,7299.0,236.0
9m_WT_R1,5769.0,124.0
9m_WT_R1,4588.0,100.0
9m_WT_R1,3536.0,46.0
9m_WT_R1,3525.0,45.0
9m_WT_R1,3262.0,43.0
9m_WT_R1,2920.0,38.0
9m_WT_R1,2792.0,41.0
9m_WT_R1,3696.0,37.0
9m_WT_R1,3111.0,43.0
9m_WT_R1,4213.0,68.0
9m_WT_R1,3727.0,62.0
9m_WT_R1,1255.0,13.0
9m_WT_R1,35.0,0.0
9m_WT_R1,1199.0,17.0
9m_WT_R1,4712.0,42.0
9m_WT_R1,5895.0,41.0
9m_WT_R1,6392.0,57.0
9m_WT_R1,7492.0,97.0
9m_WT_R1,8063.0,171.0
9m_WT_R1,10975.0,313.0
9m_WT_R1,12675.0,372.0
9m_WT_R1,11093.0,307.0
9m_WT_R1,10705.0,287.0
9m_WT_R1,8857.0,121.0
9m_WT_R1,11057.0,236.0
9m_WT_R1,10865.0,262.0
9m_WT_R1,10904.0,280.0
9m_WT_R1,9937.0,194.0
9m_WT_R1,9745.0,125.0
9m_WT_R1,11408.0,383.0
9m_WT_R1,8677.0,231.0
9m_WT_R1,8530.0,188.0
9m_WT_R1,8542.0,236.0
9m_WT_R1,7756.0,219.0
9m_WT_R1,12509.0,370.0
9m_WT_R1,11667.0,316.0
9m_WT_R1,10870.0,282.0
9m_WT_R1,10826.0,293.0
9m_WT_R1,12287.0,338.0
9m_WT_R1,10188.0,247.0
9m_WT_R1,11002.0,210.0
9m_WT_R1,11799.0,328.0
9m_WT_R1,10690.0,286.0
9m_WT_R1,11745.0,337.0
9m_WT_R1,11623.0,349.0
9m_WT_R1,14915.0,513.0
9m_WT_R1,13660.0,403.0
9m_WT_R1,11569.0,360.0
9m_WT_R1,12213.0,323.0
9m_WT_R1,9953.0,266.0
9m_WT_R1,12999.0,449.0
9m_WT_R1,12244.0,421.0
9m_WT_R1,13889.0,396.0
9m_WT_R1,13462.0,423.0
9m_WT_R1,9878.0,227.0
9m_WT_R1,4415.0,73.0
9m_WT_R1,8328.0,144.0
9m_WT_R1,7446.0,93.0
9m_WT_R1,11567.0,377.0
9m_WT_R1,8339.0,157.0
9m_WT_R1,9216.0,274.0
9m_WT_R1,9866.0,262.0
9m_WT_R1,5102.0,186.0
9m_WT_R1,813.0,32.0
9m_WT_R1,1081.0,48.0
9m_WT_R1,4662.0,191.0
9m_WT_R1,11965.0,364.0
9m_WT_R1,9896.0,235.0
9m_WT_R1,7768.0,148.0
9m_WT_R1,6376.0,131.0
9m_WT_R1,4352.0,90.0
9m_WT_R1,4218.0,44.0
9m_WT_R1,3664.0,43.0
9m_WT_R1,3748.0,47.0
9m_WT_R1,3865.0,56.0
9m_WT_R1,3913.0,72.0
9m_WT_R1,3190.0,40.0
9m_WT_R1,4283.0,90.0
9m_WT_R1,3504.0,73.0
9m_WT_R1,2052.0,48.0
9m_WT_R1,962.0,19.0
9m_WT_R1,88.0,0.0
9m_WT_R1,36.0,0.0
9m_WT_R1,25.0,0.0
9m_WT_R1,711.0,16.0
9m_WT_R1,2702.0,39.0
9m_WT_R1,6413.0,84.0
9m_WT_R1,6537.0,79.0
9m_WT_R1,5986.0,54.0
9m_WT_R1,8046.0,112.0
9m_WT_R1,11193.0,326.0
9m_WT_R1,11143.0,288.0
9m_WT_R1,12368.0,384.0
9m_WT_R1,9909.0,242.0
9m_WT_R1,10789.0,288.0
9m_WT_R1,12503.0,313.0
9m_WT_R1,11919.0,277.0
9m_WT_R1,11144.0,284.0
9m_WT_R1,10010.0,245.0
9m_WT_R1,8794.0,212.0
9m_WT_R1,4398.0,85.0
9m_WT_R1,2353.0,56.0
9m_WT_R1,9727.0,203.0
9m_WT_R1,7139.0,115.0
9m_WT_R1,12125.0,292.0
9m_WT_R1,9068.0,167.0
9m_WT_R1,11349.0,221.0
9m_WT_R1,12521.0,289.0
9m_WT_R1,10954.0,223.0
9m_WT_R1,9855.0,239.0
9m_WT_R1,11704.0,301.0
9m_WT_R1,11109.0,334.0
9m_WT_R1,11170.0,306.0
9m_WT_R1,11539.0,388.0
9m_WT_R1,11782.0,283.0
9m_WT_R1,10003.0,272.0
9m_WT_R1,11712.0,276.0
9m_WT_R1,8704.0,177.0
9m_WT_R1,11470.0,361.0
9m_WT_R1,11884.0,322.0
9m_WT_R1,12670.0,429.0
9m_WT_R1,8389.0,182.0
9m_WT_R1,11189.0,306.0
9m_WT_R1,12856.0,511.0
9m_WT_R1,8822.0,249.0
9m_WT_R1,3811.0,76.0
9m_WT_R1,9358.0,241.0
9m_WT_R1,7980.0,215.0
9m_WT_R1,14535.0,413.0
9m_WT_R1,11286.0,295.0
9m_WT_R1,10815.0,266.0
9m_WT_R1,9096.0,200.0
9m_WT_R1,5106.0,113.0
9m_WT_R1,523.0,15.0
9m_WT_R1,1755.0,76.0
9m_WT_R1,2896.0,119.0
9m_WT_R1,4636.0,75.0
9m_WT_R1,5495.0,81.0
9m_WT_R1,4942.0,46.0
9m_WT_R1,3629.0,36.0
9m_WT_R1,4065.0,44.0
9m_WT_R1,4194.0,64.0
9m_WT_R1,4635.0,44.0
9m_WT_R1,4613.0,69.0
9m_WT_R1,3406.0,61.0
9m_WT_R1,2125.0,39.0
9m_WT_R1,1195.0,29.0
9m_WT_R1,251.0,11.0
9m_WT_R1,167.0,10.0
9m_WT_R1,1873.0,21.0
9m_WT_R1,4915.0,64.0
9m_WT_R1,5352.0,36.0
9m_WT_R1,5520.0,43.0
9m_WT_R1,7629.0,113.0
9m_WT_R1,8258.0,194.0
9m_WT_R1,9437.0,188.0
9m_WT_R1,9991.0,306.0
9m_WT_R1,12664.0,465.0
9m_WT_R1,11721.0,344.0
9m_WT_R1,11768.0,395.0
9m_WT_R1,11409.0,320.0
9m_WT_R1,8380.0,187.0
9m_WT_R1,7689.0,184.0
9m_WT_R1,7026.0,181.0
9m_WT_R1,7331.0,180.0
9m_WT_R1,7014.0,161.0
9m_WT_R1,10999.0,249.0
9m_WT_R1,9771.0,211.0
9m_WT_R1,10276.0,215.0
9m_WT_R1,8546.0,101.0
9m_WT_R1,8687.0,116.0
9m_WT_R1,8161.0,153.0
9m_WT_R1,8028.0,139.0
9m_WT_R1,9053.0,180.0
9m_WT_R1,9196.0,176.0
9m_WT_R1,10236.0,258.0
9m_WT_R1,7508.0,167.0
9m_WT_R1,9676.0,271.0
9m_WT_R1,9319.0,278.0
9m_WT_R1,9112.0,250.0
9m_WT_R1,8047.0,211.0
9m_WT_R1,8555.0,205.0
9m_WT_R1,7685.0,136.0
9m_WT_R1,9720.0,286.0
9m_WT_R1,7679.0,186.0
9m_WT_R1,9290.0,244.0
9m_WT_R1,8733.0,251.0
9m_WT_R1,9071.0,235.0
9m_WT_R1,6174.0,169.0
9m_WT_R1,9039.0,181.0
9m_WT_R1,8311.0,128.0
9m_WT_R1,9069.0,190.0
9m_WT_R1,10025.0,279.0
9m_WT_R1,9643.0,313.0
9m_WT_R1,10134.0,334.0
9m_WT_R1,9611.0,322.0
9m_WT_R1,4881.0,129.0
9m_WT_R1,3212.0,113.0
9m_WT_R1,1631.0,41.0
9m_WT_R1,4075.0,68.0
9m_WT_R1,4352.0,48.0
9m_WT_R1,3667.0,32.0
9m_WT_R1,3995.0,28.0
9m_WT_R1,4358.0,70.0
9m_WT_R1,2385.0,24.0
9m_WT_R1,1246.0,20.0
9m_WT_R1,373.0,4.0
9m_WT_R1,2698.0,20.0
9m_WT_R1,5072.0,61.0
9m_WT_R1,5431.0,37.0
9m_WT_R1,5718.0,57.0
9m_WT_R1,6344.0,61.0
9m_WT_R1,6866.0,129.0
9m_WT_R1,9291.0,213.0
9m_WT_R1,10586.0,310.0
9m_WT_R1,10625.0,384.0
9m_WT_R1,10204.0,354.0
9m_WT_R1,9421.0,244.0
9m_WT_R1,9693.0,263.0
9m_WT_R1,6654.0,175.0
9m_WT_R1,7380.0,177.0
9m_WT_R1,8108.0,189.0
9m_WT_R1,10391.0,227.0
9m_WT_R1,10502.0,220.0
9m_WT_R1,8312.0,165.0
9m_WT_R1,9898.0,180.0
9m_WT_R1,10386.0,294.0
9m_WT_R1,10158.0,281.0
9m_WT_R1,8573.0,205.0
9m_WT_R1,9181.0,232.0
9m_WT_R1,9216.0,195.0
9m_WT_R1,7978.0,176.0
9m_WT_R1,8730.0,261.0
9m_WT_R1,8233.0,225.0
9m_WT_R1,9086.0,265.0
9m_WT_R1,7989.0,168.0
9m_WT_R1,7352.0,195.0
9m_WT_R1,6456.0,160.0
9m_WT_R1,9645.0,309.0
9m_WT_R1,8070.0,204.0
9m_WT_R1,8494.0,299.0
9m_WT_R1,7539.0,243.0
9m_WT_R1,11415.0,457.0
9m_WT_R1,9915.0,256.0
9m_WT_R1,6699.0,221.0
9m_WT_R1,10711.0,361.0
9m_WT_R1,10360.0,289.0
9m_WT_R1,9823.0,264.0
9m_WT_R1,9742.0,272.0
9m_WT_R1,10550.0,303.0
9m_WT_R1,10393.0,330.0
9m_WT_R1,9796.0,310.0
9m_WT_R1,7991.0,221.0
9m_WT_R1,4287.0,96.0
9m_WT_R1,3584.0,48.0
9m_WT_R1,3556.0,42.0
9m_WT_R1,2432.0,37.0
9m_WT_R1,3417.0,81.0
9m_WT_R1,1820.0,30.0
9m_WT_R1,471.0,3.0
9m_WT_R1,400.0,3.0
9m_WT_R1,2902.0,28.0
9m_WT_R1,4810.0,41.0
9m_WT_R1,4977.0,36.0
9m_WT_R1,5537.0,39.0
9m_WT_R1,6115.0,55.0
9m_WT_R1,7413.0,40.0
9m_WT_R1,8285.0,108.0
9m_WT_R1,8656.0,179.0
9m_WT_R1,11371.0,307.0
9m_WT_R1,11038.0,333.0
9m_WT_R1,10414.0,360.0
9m_WT_R1,8638.0,261.0
9m_WT_R1,10190.0,311.0
9m_WT_R1,11403.0,372.0
9m_WT_R1,10763.0,218.0
9m_WT_R1,9177.0,189.0
9m_WT_R1,10154.0,236.0
9m_WT_R1,10154.0,219.0
9m_WT_R1,10313.0,262.0
9m_WT_R1,9053.0,163.0
9m_WT_R1,9840.0,202.0
9m_WT_R1,8461.0,159.0
9m_WT_R1,8415.0,266.0
9m_WT_R1,7704.0,176.0
9m_WT_R1,7826.0,208.0
9m_WT_R1,8121.0,228.0
9m_WT_R1,8071.0,202.0
9m_WT_R1,8666.0,194.0
9m_WT_R1,7444.0,234.0
9m_WT_R1,7878.0,286.0
9m_WT_R1,9223.0,390.0
9m_WT_R1,8891.0,319.0
9m_WT_R1,11595.0,457.0
9m_WT_R1,10032.0,335.0
9m_WT_R1,9528.0,201.0
9m_WT_R1,6104.0,72.0
9m_WT_R1,9985.0,282.0
9m_WT_R1,10670.0,268.0
9m_WT_R1,11317.0,291.0
9m_WT_R1,11137.0,383.0
9m_WT_R1,9305.0,261.0
9m_WT_R1,7562.0,204.0
9m_WT_R1,7340.0,202.0
9m_WT_R1,6431.0,94.0
9m_WT_R1,4883.0,71.0
9m_WT_R1,4478.0,29.0
9m_WT_R1,4168.0,53.0
9m_WT_R1,3849.0,83.0
9m_WT_R1,641.0,37.0
9m_WT_R1,168.0,0.0
9m_WT_R1,1553.0,20.0
9m_WT_R1,2528.0,19.0
9m_WT_R1,5131.0,48.0
9m_WT_R1,6117.0,58.0
9m_WT_R1,5776.0,33.0
9m_WT_R1,6348.0,81.0
9m_WT_R1,7139.0,129.0
9m_WT_R1,9891.0,303.0
9m_WT_R1,10294.0,277.0
9m_WT_R1,9136.0,237.0
9m_WT_R1,9971.0,355.0
9m_WT_R1,10703.0,333.0
9m_WT_R1,10772.0,362.0
9m_WT_R1,9697.0,282.0
9m_WT_R1,10521.0,307.0
9m_WT_R1,8676.0,193.0
9m_WT_R1,9847.0,272.0
9m_WT_R1,8819.0,226.0
9m_WT_R1,7508.0,203.0
9m_WT_R1,8066.0,187.0
9m_WT_R1,7589.0,167.0
9m_WT_R1,7629.0,209.0
9m_WT_R1,8539.0,256.0
9m_WT_R1,9277.0,257.0
9m_WT_R1,9256.0,286.0
9m_WT_R1,8193.0,275.0
9m_WT_R1,7724.0,248.0
9m_WT_R1,7099.0,237.0
9m_WT_R1,8498.0,295.0
9m_WT_R1,8150.0,276.0
9m_WT_R1,7401.0,179.0
9m_WT_R1,6723.0,115.0
9m_WT_R1,6759.0,64.0
9m_WT_R1,4413.0,36.0
9m_WT_R1,6072.0,62.0
9m_WT_R1,8875.0,165.0
9m_WT_R1,7802.0,171.0
9m_WT_R1,9176.0,194.0
9m_WT_R1,4479.0,56.0
9m_WT_R1,4761.0,78.0
9m_WT_R1,4363.0,53.0
9m_WT_R1,5320.0,55.0
9m_WT_R1,4242.0,65.0
9m_WT_R1,3846.0,88.0
9m_WT_R1,1680.0,62.0
9m_WT_R1,1025.0,13.0
9m_WT_R1,3506.0,52.0
9m_WT_R1,5622.0,43.0
9m_WT_R1,4883.0,30.0
9m_WT_R1,5423.0,35.0
9m_WT_R1,6648.0,109.0
9m_WT_R1,6179.0,79.0
9m_WT_R1,6670.0,139.0
9m_WT_R1,8609.0,242.0
9m_WT_R1,9208.0,318.0
9m_WT_R1,10032.0,350.0
9m_WT_R1,9017.0,261.0
9m_WT_R1,8625.0,286.0
9m_WT_R1,10469.0,357.0
9m_WT_R1,9753.0,340.0
9m_WT_R1,9712.0,296.0
9m_WT_R1,8211.0,175.0
9m_WT_R1,9057.0,303.0
9m_WT_R1,8034.0,262.0
9m_WT_R1,7459.0,187.0
9m_WT_R1,6915.0,199.0
9m_WT_R1,10105.0,393.0
9m_WT_R1,11315.0,475.0
9m_WT_R1,10016.0,316.0
9m_WT_R1,8676.0,290.0
9m_WT_R1,6580.0,120.0
9m_WT_R1,4812.0,86.0
9m_WT_R1,4882.0,74.0
9m_WT_R1,4635.0,48.0
9m_WT_R1,4775.0,34.0
9m_WT_R1,5441.0,42.0
9m_WT_R1,3613.0,37.0
9m_WT_R1,4701.0,41.0
9m_WT_R1,7319.0,148.0
9m_WT_R1,4538.0,62.0
9m_WT_R1,3917.0,54.0
9m_WT_R1,1627.0,26.0
9m_WT_R1,1211.0,22.0
9m_WT_R1,4698.0,35.0
9m_WT_R1,2994.0,32.0
9m_WT_R1,1210.0,29.0
9m_WT_R1,78.0,4.0
9m_WT_R1,1125.0,9.0
9m_WT_R1,2774.0,14.0
9m_WT_R1,5491.0,58.0
9m_WT_R1,5374.0,34.0
9m_WT_R1,4897.0,56.0
9m_WT_R1,3542.0,37.0
9m_WT_R1,5380.0,100.0
9m_WT_R1,6393.0,103.0
9m_WT_R1,8986.0,236.0
9m_WT_R1,8219.0,307.0
9m_WT_R1,7805.0,267.0
9m_WT_R1,9385.0,327.0
9m_WT_R1,11189.0,482.0
9m_WT_R1,6634.0,197.0
9m_WT_R1,8270.0,293.0
9m_WT_R1,7523.0,283.0
9m_WT_R1,9784.0,416.0
9m_WT_R1,7576.0,198.0
9m_WT_R1,4875.0,151.0
9m_WT_R1,8349.0,237.0
9m_WT_R1,5006.0,75.0
9m_WT_R1,4721.0,49.0
9m_WT_R1,5104.0,55.0
9m_WT_R1,4765.0,40.0
9m_WT_R1,4583.0,40.0
9m_WT_R1,4082.0,58.0
9m_WT_R1,4589.0,70.0
9m_WT_R1,4260.0,42.0
9m_WT_R1,2311.0,17.0
9m_WT_R1,3520.0,50.0
9m_WT_R1,5058.0,33.0
9m_WT_R1,5388.0,90.0
9m_WT_R1,3951.0,41.0
9m_WT_R1,4424.0,52.0
9m_WT_R1,4707.0,50.0
9m_WT_R1,3830.0,58.0
9m_WT_R1,2559.0,45.0
9m_WT_R1,93.0,2.0
9m_WT_R1,645.0,6.0
9m_WT_R1,2119.0,38.0
9m_WT_R1,3826.0,50.0
9m_WT_R1,4797.0,74.0
9m_WT_R1,4777.0,49.0
9m_WT_R1,4896.0,58.0
9m_WT_R1,5892.0,50.0
9m_WT_R1,5667.0,59.0
9m_WT_R1,7921.0,165.0
9m_WT_R1,7489.0,251.0
9m_WT_R1,8460.0,200.0
9m_WT_R1,6179.0,97.0
9m_WT_R1,7020.0,180.0
9m_WT_R1,7261.0,242.0
9m_WT_R1,7681.0,250.0
9m_WT_R1,5739.0,102.0
9m_WT_R1,4057.0,41.0
9m_WT_R1,4836.0,45.0
9m_WT_R1,4027.0,43.0
9m_WT_R1,2660.0,43.0
9m_WT_R1,2847.0,29.0
9m_WT_R1,3929.0,23.0
9m_WT_R1,3629.0,36.0
